Category,Credits,Id,Description,Title
Electrical/Electronic Engineering Technology Courses (EET) , 3 (LCT: 2; LAB: 2) ,3500,"Prereq: E T 3430, EET 2000. Energy fundamentals. Physical and operating characteristics of D.C. and A.C. generators and motors, transformers. Electric power network. Transmission line stability. Power factor correction. Load sharing by transformers and generators. Per unit notation. Environmental impact of electric power generation. (I)",Electrical Machines and Power Systems
Electrical/Electronic Engineering Technology Courses (EET) , 3 (LCT: 2; LAB: 2) ,3720,"Prereq: EET 2720; coreq: E T 2160 or CSC 1050. . Microprocessors and Programmable logic controllers; on-chip I/O resources, interfacing; controls, instrumentation, and communication; data manipulation and sequencer instruction set; development and debugging tools. Material Fee as indicated in the Schedule of Classes (F,W)",Micro and Programmable Controllers
Electrical/Electronic Engineering Technology Courses (EET) , 3 (LCT: 2; LAB: 2) ,4100,"Prereq: EET 3100, EET 2720. Structural organization and hardware design of digital computers. Register transfer, microoperations, and microprogram control. Processing and control units, arithmetic algorithms, input-output systems, and memory systems. (Y)",Computer Hardware Design
Electrical/Electronic Engineering Technology Courses (EET) , 4 (LCT: 3; LAB: 2) ,4200,"Prereq: E T 3450, EET 3150 or MCT3010. Feedback control systems with topics in time response, stability criteria, system representation, frequency response, compensation. PID controller; simulation of electrical and mechanical systems. Material Fee as indicated in the Schedule of Classes (F,W)",Control Systems
Electrical/Electronic Engineering Technology Courses (EET) , 3 (LCT: 3) ,4600,"Prereq: EET 3150, E T 3450. Understanding different types of power semiconductor devices; analysis of typologies of uncontrolled and controlled converters, dc-dc converters. Simulation of power converters and application of power converter technologies in industrial and utility applications. (Y)",Power Electronics
Electrical/Electronic Engineering Technology Courses (EET) , 3 ,4730,"Prereq: EET 3100 and EET 3720. Principles of data communications and real-time embedded systems networking. P1C18F microcontroller family and multiple serial interfaces including USART, controller area network (CAN) bus along with other embedded standards. (F,W)",Embedded Systems Networking
Electrical/Electronic Engineering Technology Courses (EET) , 1-6 (Max 6) (IND: 1) ,4990,Prereq: consent of instructor. Supervised study and instruction in field selected by student. (I),Guided Study
Electrical/Electronic Engineering Technology Courses (EET) , 4 (LCT: 3; LAB: 2) ,5720,"Prereq: EET 3100, 3720. Networking protocols, components, architecture, and standards. Data communication, data packet structure, data transmission methods and techniques, network topologies, and media access control methods. Material Fee as indicated in the Schedule of Classes (Y)",Computer Networking Applications
Electrical and Computer Engineering Courses (ECE), 4 (LCT: 3) (LAB:4) ,2610,"Prereq: PHY 2185, CSC 2000. Introduction to Boolean algebra; switches, gates. Minimization of switching circuits, ROMs, PROMs, and PLAs. Flip-flops. Reduction and minimization of sequential machines. The state-assignment problem. Asynchronous sequential circuits. Material fee indicated in Schedule of Classes. (T)",Digital Logic I
Electrical and Computer Engineering Courses (ECE), 4 (LCT: 3) ,3300,Prereq: PHY 2185; prereq. or coreq: MAT 2150. Open only to students enrolled in professional engineering programs. Electrical quantities and waveforms; resistance and Ohm's law; networks and Kirchhoff's laws; network equivalents; nodal and mesh analysis; Thevenin's theorem and other network theorems. Sinusoidal steady-state response. First- and second-order systems. Introduction to sinusoidal steady-state response. Material fee ad indicated in Schedule of Classes. (T),Introduction to Electrical Circuits
Electrical and Computer Engineering Courses (ECE), 4 (LCT: 4) ,3330,"Prereq: ECE 3300, MAT 2150. Open only to students enrolled in professional engineering programs. Continuation of sinusoidal steady-state concepts from ECE 3300. Three-phase systems. Complex frequency concepts. Frequency response and S-plane. Resonant and coupled circuits. Two-port networks. (T)",Electrical Circuits II
Electrical and Computer Engineering Courses (ECE), 4 (LCT: 3) (LAB:4) ,3570,Prereq. or coreq: ECE 3330. Open only to students enrolled in professional engineering programs. Graphical and small signal analysis of semiconductor devices; equivalent circuits; gain and bandwidth; multi-state and feedback amplifiers; special-purpose circuits. Material Fee as indicated In Schedule of Classes (T),Electronics
Electrical and Computer Engineering Courses (ECE), 4 ,3620,"Prereq: B E 1200 and ECE 2610. Open only to students enrolled in professional engineering programs. Basics of digital systems, number systems, functional blocks of microcomputers, assembly language and machine code, applications of microcomputers and experimental demonstrations. Introduction to digital logic. Material Fee as indicated in the Schedule of Classes (T)",Introduction to Microcomputers
Electrical and Computer Engineering Courses (ECE), 4 ,4050,"Prereq: knowledge of C or C++ programming. Open only to students enrolled in professional engineering programs. Introduction to problem solving methods and algorithm development; data abstraction for structures such as stacks, queues, linked lists, trees, and graphs; searching and sorting algorithms and their analysis. (Y)",Algorithms and Data Structures
Electrical and Computer Engineering Courses (ECE), 4 (LCT: 4) ,4330,"Prereq: ECE 3330. Open only to students enrolled in professional engineering programs. Laplace transform for complete solution of linear network or system response. Homogeneity, superposition, and time invariance properties. Convolution; Fourier analysis of periodic signals; discrete-time signals, difference equations, and z-transform methods. Formulation of equilibrium equations for electromechanical systems. Linear incremental concepts. (T)",Linear Network and System Analysis
Electrical and Computer Engineering Courses (ECE), 2 (LCT: 1; LAB: 3) ,4340,"Prereq: ECE 2610, ECE 3570, and ECE 3330. Open only to students enrolled in professional engineering programs. Multipurpose personal-computer-based approach to real time instrumentation. Current interfacing and software used for data acquisition, transmission, analysis and report writing. Material Fee as indicated in the Schedule of Classes (T)",Microcomputer-Based Instrumentation Laboratory
Electrical and Computer Engineering Courses (ECE), 4 (LCT: 4) ,4470,"Prereq: ECE 4330. Open only to students enrolled in professional engineering programs. System representations; feedback characteristics; time-domain characteristics; signal flow graph, Routh-Hurwitz criteria; Root Locus Plots; Nyquist criteria, Bode plots; PID, phase-lead and phase-lag controller design. (T)",Control Systems I
Electrical and Computer Engineering Courses (ECE), 4 (LCT: 4) ,4570,"Prereq: ECE 3300, PHY 3300, MAT 2150 for non-ECE students. Open only to students enrolled in professional engineering programs. Aspects of electrical properties of semiconductors, the physical electronics of P-N junction, bipolar, field effect transistors, and device fabrication technology essential to understanding semiconductor active devices and integrated circuits. Introduction to the behavior of semiconductor and electronics devices. (T)",Fundamentals of Microelectronic Devices
Electrical and Computer Engineering Courses (ECE), 4 (LCT: 4) ,4600,"Prereq: ENG 3050, ECE 3570, ECE 3620, senior standing. Open only to students enrolled in professional engineering programs. Design principles, subsystems of microcontrollers; designing products using microcontrollers, sensors and actuators. (T)",(WI) Capstone Design I
