Category,Credits,Id,Description,Title
EME,    3,5163,"This course reviews the science and engineering of fuel cells and fuel processors, the generation of hydrogen and its safe handling and storage. The major types of fuel cells are reviewed. Topics include the design, operation and performance of fuel cells, electrodes, electrolytes, and their assemblies, bipolar plates, manifolds, diffusion, electrochemistry, humidification, and modeling. Fuel reforming, the major methods of hydrogen generation, storage, handling and safety, and the use of hydrogen as a viable energy carrier are also primary topics. Students registered for EME6163 will be assigned an extra project.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Mechanical Engineering Department


Course Attributes: Engr - Graduate",Fuel Cells and Hydrogen
EME,    3,5173,"Basic Principles of heat, mass and momentum transfer in engineering systems; fundamental equations, formulation and solution of boundary value problems.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Mechanical Engineering Department


Course Attributes: Engr - Graduate",Transport Phenomena
EME,    3,5193,"This course reviews the science and engineering of solar and wind energy generation with backup power systems. Topics include an introduction to atmospheric science, weather conditions, the nature of sunlight, electromagnetic radiation, the photoelectric effect, solar radiation heat transfer, photovoltaic systems, semiconductors, band gap theory, and photovoltaic materials. Also reviewed are wind energy, wind data, predictions and seasonal influences, flow of compressible fluids, aerodynamics, airfoils, the Betz limit, rotors, wind turbine design, and wind farms. The economics of wind and solar energy systems concludes the course. Students registered for the 6XX3 session will be assigned an extra project.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Mechanical Engineering Department


Course Attributes: Engr - Graduate",Solar and Wind Energy Generation Systems
EME,    3,5203,"This course complements the course Fastening and Bolting,
EME5103, which addresses the threaded fastener joint. The
purpose of this course is to highlight in a unified and
comprehensive manner, the practical aspects and design
methodology applicable to typical joints in industry held in
place by rivets, bolts, weld seams or adhesive materials,
among others. This course gathers together and coordinates
various topics that are typically treated as separate
studies in numerous texts and publications. The design and
performance of mechanical and structural joints and
interfaces will be reviewed and analyzed. This course will
emphasize practical results and formulas intended for the
preliminary design of joints. Topics include description and
analysis of mechanical joints, threaded fastener joints,
riveted joints, welded joints and adhesive joints. Also
discussed will be flanges and stiffeners; coupling and pin
connections; and the design of hub and tubular joints.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Mechanical Engineering Department


Course Attributes: Engr - Graduate",Design of Mechanical Joints
EME,    3,5213,"Harmonic oscillations of one and
two degrees of freedom linear systems.  Damped vibration.
Concept of vibration isolation.  Multi-degrees of freedom
systems.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: 100% of course online, 1-25% of course online, 26-50% of course online, 51-75% of course online, Lecture


Academic Division

Mechanical Engineering Department


Course Attributes: Engr - Graduate",Mechanical Vibrations
EME,    3,5223,"Advanced topics in classical strength of materials and the
analysis and design of mechanical components.  Theories of
failure, elasticity, thick-walled cylinders and rotating
disks, plate bending, and thin shells.
Lecture 3 hrs.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: 100% of course online, 1-25% of course online, 26-50% of course online, 51-75% of course online, Lecture


Academic Division

Mechanical Engineering Department


Course Attributes: Engr - Graduate",Advance Mech of Materials
EME,    3,5243,"A second course in FEA that
introduces higher order elements and focuses on using
existing software packages to do class projects.  Linear
strain triangular, axisymmetric solid elements.
Isoparametric formulation, dynamic analysis.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Mechanical Engineering Department


Course Attributes: Engr - Graduate",Finite Element Analysis II
EME,    3,5253,"Course designed to explore topics needed to enhance
analytical skills of engineering for obtaining deeper
understanding of scientific principle.  Topics include
Vectors and Vector spaces, Matrics and System of Linear
Equation, Eigenvalues and Eigen Vectors, Solution of
Ordinary Differential Equation, LaPlace Transforms, Fourier
Series, Fourier Integrals and Fourier Transforms, Vector
Calculus and Numerical Methods.
Lecture 3 hours.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Mechanical Engineering Department


Course Attributes: Engr - Graduate",Engineering Analysis - 1
EME,    3,5263,"United States and world energy demands and resources, new sources of energy, energy utilization and efficiencies, current technology for production of synthetic fuels, environmental impact and energy policies.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Mechanical Engineering Department


Course Attributes: Engr - Graduate",Energy Resources and Technology
EME,    3,5273,"Basic principles of heat transfer and fluid flow will be used to study the theory, design, construction, operation and optimization of heat pipes.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Mechanical Engineering Department


Course Attributes: Engr - Graduate",Heat Pipes
EME,    3,5283,"An introduction to nuclear energy. The relevant aspects of nuclear physics, radioactivity, shielding, heat transfer and fluid flow are reviewed and applied to the design of large thermal reactors. Biological hazards, waste disposal and fast breeders are discussed.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Mechanical Engineering Department


Course Attributes: Engr - Graduate",Elements of Nuclear Engineering
EME,    3,5293,"Introduction to physical processes involved in nuclear fusion. Magnetically confined plasmas and laser induced fusion. Current status and economics factors are discussed.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Mechanical Engineering Department


Course Attributes: Engr - Graduate",Fusion Engineering
EME,    3,5313,"This course explores the methods and process of energy conversion using biomass materials as an energy source.  A review of traditional energy technologies is presented with a review of related general chemistry and organic chemistry concepts for foundational understanding.  Important concepts of photosynthesis are presented.  Critical energy conversion processes related to biomass energy sources are discussed including organic substances such as woody type materials, vegetable oils from oil laden plants, agricultural and animal wastes, municipal solid wastes, pyrolysis, and ethanol production from fermented sugars, biodiesel, and the production of synthetic fuels using the Fisher-Tropsch process.  Examples of energy conversion processes will be demonstrated in a laboratory setting.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Mechanical Engineering Department


Course Attributes: Engr - Graduate",Biofuels & Biomass Energy Engr
